36	36	1000	31	31	1000	31	1000	36	36	1000	32	31	1000	33	1000	36	36	1000	31	31	1000	31	1000	36	36	1000	30	31	1000	33	1000	36	36	1000	31	31	1000	31	1000	36	36	1000	32	31	1000	33	1000	36	36	1000	31	31	1000	31	1000	36	36	1000	30	31	1000	33	1000
0	36	1000	1000	27	28	38	0	0	36	1000	1000	33	30	33	31	1000	0	0	0	0	30	36	33	0	0	0	0	27	35	0	0	0	36	1000	1000	27	28	38	0	0	36	1000	1000	33	30	33	31	1000	0	0	0	0	30	36	33	0	0	0	0	27	35	0	0
36	1000	39	1000	1000	1000	0	39	27	1000	27	1000	32	1000	32	1000	36	1000	39	1000	1000	1000	1000	27	27	1000	32	1000	32	1000	26	0	36	1000	39	1000	1000	1000	0	39	27	1000	27	1000	32	1000	32	1000	36	1000	39	1000	1000	1000	1000	27	27	1000	32	1000	32	1000	26	0
0	0	36	36	1000	1000	1000	0	0	34	33	1000	33	1000	0	0	0	0	37	1000	37	1000	0	0	0	34	33	1000	34	1000	30	1000	0	0	36	36	1000	1000	1000	0	0	34	33	1000	33	1000	0	0	0	0	37	1000	37	1000	0	0	0	34	33	1000	34	1000	30	1000
36	1000	0	46	46	1000	38	1000	1000	50	1000	46	1000	1000	49	1000	46	0	0	46	45	1000	45	1000	48	48	47	0	45	45	47	1000	36	1000	0	46	46	1000	38	1000	1000	50	1000	46	1000	1000	49	1000	46	0	0	46	45	1000	45	1000	48	48	47	0	45	45	47	1000
0	0	0	36	1000	32	1000	36	1000	0	0	29	1000	32	1000	38	1000	1000	0	0	32	1000	32	1000	26	1000	0	35	26	0	36	0	0	0	0	36	1000	32	1000	36	1000	0	0	29	1000	32	1000	38	1000	1000	0	0	32	1000	32	1000	26	1000	0	35	26	0	36	0
36	1000	1000	36	1000	1000	36	1000	0	0	0	0	0	0	0	0	36	1000	1000	36	1000	1000	36	1000	0	0	0	0	0	0	0	0	36	1000	1000	36	1000	1000	36	1000	0	0	0	0	0	0	0	0	36	1000	1000	36	1000	1000	36	1000	0	0	0	0	0	0	0	0
36	1000	34	1000	37	1000	1000	0	0	0	0	0	0	0	0	0	37	1000	34	1000	36	1000	0	0	0	0	0	0	0	0	0	0	36	1000	34	1000	37	1000	1000	0	0	0	0	0	0	0	0	0	37	1000	34	1000	36	1000	0	0	0	0	0	0	0	0	0	0
36	1000	36	1000	33	1000	43	1000	0	35	1000	40	40	1000	42	1000	0	0	0	41	43	1000	43	1000	0	0	0	0	0	0	0	0	36	1000	36	1000	33	1000	43	1000	0	35	1000	40	40	1000	42	1000	0	0	0	41	43	1000	43	1000	0	0	0	0	0	0	0	0
36	1000	34	1000	36	1000	1000	36	32	37	34	1000	35	1000	1000	31	36	36	34	1000	36	1000	35	0	36	1000	34	1000	44	1000	1000	1000	36	1000	34	1000	36	1000	1000	36	32	37	34	1000	35	1000	1000	31	36	36	34	1000	36	1000	35	0	36	1000	34	1000	44	1000	1000	1000
36	24	29	1000	0	0	0	36	0	33	30	1000	0	30	1000	0	32	0	32	36	0	23	1000	35	0	33	0	29	0	29	0	0	36	24	29	1000	0	0	0	36	0	33	30	1000	0	30	1000	0	32	0	32	36	0	23	1000	35	0	33	0	29	0	29	0	0
36	1000	41	1000	0	35	1000	0	33	1000	31	1000	32	1000	1000	1000	24	1000	28	1000	22	0	24	0	33	1000	30	1000	33	1000	0	0	36	1000	41	1000	0	35	1000	0	33	1000	31	1000	32	1000	1000	1000	24	1000	28	1000	22	0	24	0	33	1000	30	1000	33	1000	0	0
0	0	36	1000	38	1000	1000	1000	0	0	0	0	33	33	1000	1000	34	1000	35	1000	28	1000	1000	1000	1000	1000	0	0	33	33	1000	0	0	0	36	1000	38	1000	1000	1000	0	0	0	0	33	33	1000	1000	34	1000	35	1000	28	1000	1000	1000	1000	1000	0	0	33	33	1000	0
36	1000	1000	0	0	0	36	1000	0	0	32	33	36	1000	32	31	29	1000	1000	0	41	1000	0	0	31	1000	33	1000	36	1000	33	1000	36	1000	1000	0	0	0	36	1000	0	0	32	33	36	1000	32	31	29	1000	1000	0	41	1000	0	0	31	1000	33	1000	36	1000	33	1000
36	1000	36	1000	40	1000	43	1000	0	0	0	0	31	31	1000	31	36	1000	36	1000	40	1000	43	1000	0	0	0	0	31	31	1000	0	36	1000	36	1000	40	1000	43	1000	0	0	0	0	31	31	1000	31	36	1000	36	1000	40	1000	43	1000	0	0	0	0	31	31	1000	0
0	0	0	0	36	1000	1000	1000	1000	1000	1000	33	34	1000	31	1000	37	1000	36	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	1000	1000	1000	1000	1000	1000	33	34	1000	31	1000	37	1000	36	1000	0	0	0	0	0	0	0	0	0	0	0	0
36	1000	39	1000	40	1000	40	1000	37	1000	0	0	0	0	0	35	1000	35	0	40	1000	0	0	35	1000	1000	0	31	40	0	40	0	36	1000	39	1000	40	1000	40	1000	37	1000	0	0	0	0	0	35	1000	35	0	40	1000	0	0	35	1000	1000	0	31	40	0	40	0
36	1000	34	1000	36	41	1000	38	38	1000	34	1000	0	0	29	29	33	1000	36	1000	33	1000	1000	39	36	1000	36	1000	34	1000	29	0	36	1000	34	1000	36	41	1000	38	38	1000	34	1000	0	0	29	29	33	1000	36	1000	33	1000	1000	39	36	1000	36	1000	34	1000	29	0
0	0	0	0	0	0	0	0	0	0	0	36	37	1000	44	1000	29	1000	1000	31	25	1000	45	1000	38	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	37	1000	44	1000	29	1000	1000	31	25	1000	45	1000	38	1000	1000	0	0	0	0	0
36	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	34	34	1000	1000	34	29	1000	31	1000	34	1000	1000	34	29	1000	38	0	36	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	34	34	1000	1000	34	29	1000	31	1000	34	1000	1000	34	29	1000	38	0
36	1000	42	1000	46	1000	0	0	0	0	0	0	0	0	0	0	38	1000	38	1000	41	1000	0	0	0	0	0	0	0	0	0	0	36	1000	42	1000	46	1000	0	0	0	0	0	0	0	0	0	0	38	1000	38	1000	41	1000	0	0	0	0	0	0	0	0	0	0
36	1000	42	1000	0	0	30	1000	37	1000	42	1000	0	0	0	0	39	1000	35	1000	0	0	30	1000	39	1000	44	1000	0	0	0	0	36	1000	42	1000	0	0	30	1000	37	1000	42	1000	0	0	0	0	39	1000	35	1000	0	0	30	1000	39	1000	44	1000	0	0	0	0
36	1000	1000	1000	38	1000	38	1000	38	1000	0	0	41	1000	1000	1000	38	1000	1000	1000	0	0	33	1000	1000	1000	36	1000	1000	1000	40	1000	36	1000	1000	1000	38	1000	38	1000	38	1000	0	0	41	1000	1000	1000	38	1000	1000	1000	0	0	33	1000	1000	1000	36	1000	1000	1000	40	1000
36	1000	1000	1000	27	1000	27	1000	31	1000	1000	1000	31	1000	31	1000	1000	0	0	0	31	39	1000	39	24	1000	1000	31	1000	31	1000	1000	36	1000	1000	1000	27	1000	27	1000	31	1000	1000	1000	31	1000	31	1000	1000	0	0	0	31	39	1000	39	24	1000	1000	31	1000	31	1000	1000
0	0	0	0	0	0	0	36	36	1000	36	1000	29	1000	1000	1000	0	0	0	0	0	0	0	36	29	1000	34	1000	36	1000	39	1000	0	0	0	0	0	0	0	36	36	1000	36	1000	29	1000	1000	1000	0	0	0	0	0	0	0	36	29	1000	34	1000	36	1000	39	1000
36	1000	35	1000	36	43	1000	41	40	1000	36	1000	38	1000	1000	1000	35	1000	38	1000	36	35	1000	40	40	1000	38	1000	31	1000	1000	1000	36	1000	35	1000	36	43	1000	41	40	1000	36	1000	38	1000	1000	1000	35	1000	38	1000	36	35	1000	40	40	1000	38	1000	31	1000	1000	1000
36	36	1000	38	34	1000	30	1000	1000	41	31	35	38	1000	36	1000	1000	1000	40	1000	40	1000	41	1000	41	41	41	38	40	36	36	1000	36	36	1000	38	34	1000	30	1000	1000	41	31	35	38	1000	36	1000	1000	1000	40	1000	40	1000	41	1000	41	41	41	38	40	36	36	1000
36	1000	38	1000	0	0	0	0	36	1000	38	1000	0	0	0	0	36	1000	38	1000	0	0	0	38	43	1000	44	1000	45	1000	1000	1000	36	1000	38	1000	0	0	0	0	36	1000	38	1000	0	0	0	0	36	1000	38	1000	0	0	0	38	43	1000	44	1000	45	1000	1000	1000
0	0	0	0	0	0	36	1000	39	1000	0	0	37	38	1000	37	42	1000	46	1000	1000	36	44	1000	45	1000	48	1000	43	1000	42	1000	0	0	0	0	0	0	36	1000	39	1000	0	0	37	38	1000	37	42	1000	46	1000	1000	36	44	1000	45	1000	48	1000	43	1000	42	1000
36	1000	44	1000	40	33	1000	45	36	1000	42	1000	38	1000	0	0	37	1000	33	1000	40	38	1000	45	38	1000	42	1000	38	45	1000	0	36	1000	44	1000	40	33	1000	45	36	1000	42	1000	38	1000	0	0	37	1000	33	1000	40	38	1000	45	38	1000	42	1000	38	45	1000	0
36	34	1000	1000	42	1000	42	39	1000	1000	38	1000	0	0	38	36	1000	1000	31	1000	1000	1000	36	1000	36	31	1000	1000	43	38	1000	0	36	34	1000	1000	42	1000	42	39	1000	1000	38	1000	0	0	38	36	1000	1000	31	1000	1000	1000	36	1000	36	31	1000	1000	43	38	1000	0
0	0	0	0	0	0	0	0	36	1000	41	1000	38	1000	36	1000	0	0	0	0	0	0	0	0	38	1000	41	1000	38	1000	41	1000	0	0	0	0	0	0	0	0	36	1000	41	1000	38	1000	36	1000	0	0	0	0	0	0	0	0	38	1000	41	1000	38	1000	41	1000
36	1000	0	38	40	1000	1000	1000	0	0	38	1000	36	1000	31	1000	38	31	1000	31	31	1000	38	1000	0	0	38	1000	35	1000	26	1000	36	1000	0	38	40	1000	1000	1000	0	0	38	1000	36	1000	31	1000	38	31	1000	31	31	1000	38	1000	0	0	38	1000	35	1000	26	1000
0	0	0	0	36	1000	42	1000	0	0	0	34	36	1000	42	1000	0	0	0	34	36	1000	41	1000	0	0	0	34	36	1000	31	1000	0	0	0	0	36	1000	42	1000	0	0	0	34	36	1000	42	1000	0	0	0	34	36	1000	41	1000	0	0	0	34	36	1000	31	1000
36	36	1000	1000	36	1000	1000	0	0	0	0	36	1000	1000	0	0	0	0	0	34	1000	1000	0	0	0	0	0	34	1000	1000	0	0	36	36	1000	1000	36	1000	1000	0	0	0	0	36	1000	1000	0	0	0	0	0	34	1000	1000	0	0	0	0	0	34	1000	1000	0	0
