48	0	53	41	41	0	41	46	0	0	48	47	46	0	47	0	51	0	0	43	0	42	46	0	50	51	50	50	48	0	46	0	48	0	53	41	41	0	41	46	0	0	48	47	46	0	47	0	51	0	0	43	0	42	46	0	50	51	50	50	48	0	46	0
48	48	0	43	43	0	43	0	48	48	0	44	43	0	45	0	48	48	0	43	43	0	43	0	48	48	0	42	43	0	45	0	48	48	0	43	43	0	43	0	48	48	0	44	43	0	45	0	48	48	0	43	43	0	43	0	48	48	0	42	43	0	45	0
0	48	0	0	39	40	50	0	0	48	0	0	45	42	45	43	0	0	0	0	0	42	48	45	0	0	0	0	39	47	0	0	0	48	0	0	39	40	50	0	0	48	0	0	45	42	45	43	0	0	0	0	0	42	48	45	0	0	0	0	39	47	0	0
48	0	51	0	0	0	0	51	39	0	39	0	44	0	44	0	48	0	51	0	0	0	0	39	39	0	44	0	44	0	38	0	48	0	51	0	0	0	0	51	39	0	39	0	44	0	44	0	48	0	51	0	0	0	0	39	39	0	44	0	44	0	38	0
0	0	48	48	0	0	0	0	0	46	45	0	45	0	0	0	0	0	49	0	49	0	0	0	0	46	45	0	46	0	42	0	0	0	48	48	0	0	0	0	0	46	45	0	45	0	0	0	0	0	49	0	49	0	0	0	0	46	45	0	46	0	42	0
48	0	0	58	58	0	50	0	0	62	0	58	0	0	61	0	58	0	0	58	57	0	57	0	60	60	59	0	57	57	59	0	51	0	0	56	55	0	58	58	58	0	58	55	0	55	0	0	57	50	0	0	57	57	57	0	54	0	57	0	57	55	57	0
0	0	0	48	0	44	0	48	0	0	0	41	0	44	0	50	0	0	0	0	44	0	44	0	38	0	0	47	38	0	48	0	0	0	0	48	0	44	0	48	0	0	0	41	0	44	0	50	0	0	0	0	44	0	44	0	38	0	0	47	38	0	48	0
48	0	0	48	0	0	48	0	0	0	0	0	0	0	0	0	48	0	0	48	0	0	48	0	0	0	0	0	0	0	0	0	48	0	0	48	0	0	48	0	0	0	0	0	0	0	0	0	48	0	0	48	0	0	48	0	0	0	0	0	0	0	0	0
48	0	46	0	49	0	0	0	0	0	0	0	0	0	0	0	49	0	46	0	48	0	0	0	0	0	0	0	0	0	0	0	48	0	46	0	49	0	0	0	0	0	0	0	0	0	0	0	49	0	46	0	48	0	0	0	0	0	0	0	0	0	0	0
48	0	48	0	45	0	55	0	0	47	0	52	52	0	54	0	0	0	0	53	55	0	55	0	0	0	0	0	0	0	0	0	48	0	48	0	45	0	55	0	0	47	0	52	52	0	54	0	0	0	0	53	55	0	55	0	0	0	0	0	0	0	0	0
48	0	46	0	48	0	0	48	44	49	46	0	47	0	0	43	48	48	46	0	48	0	47	0	48	0	46	0	56	0	0	0	48	0	46	0	48	0	0	48	44	49	46	0	47	0	0	43	48	48	46	0	48	0	47	0	48	0	46	0	56	0	0	0
48	36	41	0	0	0	0	48	0	45	42	0	0	42	0	0	44	0	44	48	0	35	0	47	0	45	0	41	0	41	0	0	48	36	41	0	0	0	0	48	0	45	42	0	0	42	0	0	44	0	44	48	0	35	0	47	0	45	0	41	0	41	0	0
48	0	53	0	0	47	0	0	45	0	43	0	44	0	0	0	36	0	40	0	34	0	36	0	45	0	42	0	45	0	0	0	48	0	53	0	0	47	0	0	45	0	43	0	44	0	0	0	36	0	40	0	34	0	36	0	45	0	42	0	45	0	0	0
0	0	48	0	50	0	0	0	0	0	0	0	45	45	0	0	46	0	47	0	40	0	0	0	0	0	0	0	45	45	0	0	0	0	48	0	50	0	0	0	0	0	0	0	45	45	0	0	46	0	47	0	40	0	0	0	0	0	0	0	45	45	0	0
48	0	0	0	0	0	48	0	0	0	44	45	48	0	44	43	41	0	0	0	53	0	0	0	43	0	45	0	48	0	45	0	48	0	0	0	0	0	48	0	0	0	44	45	48	0	44	43	41	0	0	0	53	0	0	0	43	0	45	0	48	0	45	0
48	0	48	0	52	0	55	0	0	0	0	0	43	43	0	43	48	0	48	0	52	0	55	0	0	0	0	0	43	43	0	43	48	0	48	0	52	0	55	0	0	0	0	0	43	43	0	43	48	0	48	0	52	0	55	0	0	0	0	0	43	43	0	43
0	0	0	0	48	0	0	0	0	0	0	45	46	0	43	0	49	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	45	46	0	43	0	49	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0
48	0	51	0	52	0	52	0	49	0	0	0	0	0	0	47	0	47	0	52	0	0	0	47	0	0	0	43	52	0	52	0	48	0	51	0	52	0	52	0	49	0	0	0	0	0	0	47	0	47	0	52	0	0	0	47	0	0	0	43	52	0	52	0
48	0	46	0	48	53	0	50	50	0	46	0	0	0	41	41	45	0	48	0	45	0	0	51	48	0	48	0	46	0	41	0	48	0	46	0	48	53	0	50	50	0	46	0	0	0	41	41	45	0	48	0	45	0	0	51	48	0	48	0	46	0	41	0
0	0	0	0	0	0	0	0	0	0	0	48	49	0	56	0	41	0	0	43	37	0	57	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	49	0	56	0	41	0	0	43	37	0	57	0	50	0	0	0	0	0	0	0
48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	46	0	0	46	41	0	43	0	46	0	0	46	41	0	50	48	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	46	0	0	46	41	0	43	0	46	0	0	46	41	0	50	48
48	0	54	0	58	0	0	0	0	0	0	0	0	0	0	0	50	0	50	0	53	0	0	0	0	0	0	0	0	0	0	0	48	0	54	0	58	0	0	0	0	0	0	0	0	0	0	0	50	0	50	0	53	0	0	0	0	0	0	0	0	0	0	0
48	0	54	0	0	0	42	0	49	0	54	0	0	0	0	0	51	0	47	0	0	0	42	0	51	0	56	0	0	0	0	0	48	0	54	0	0	0	42	0	49	0	54	0	0	0	0	0	51	0	47	0	0	0	42	0	51	0	56	0	0	0	0	0
48	0	0	0	50	0	50	0	50	0	0	0	53	0	0	0	50	0	0	0	0	0	45	0	0	0	48	0	0	0	52	0	48	0	0	0	50	0	50	0	50	0	0	0	53	0	0	0	50	0	0	0	0	0	45	0	0	0	48	0	0	0	52	0
48	0	0	0	39	0	39	0	43	0	0	0	43	0	43	0	0	0	0	0	43	51	0	51	36	0	0	43	0	43	0	0	48	0	0	0	39	0	39	0	43	0	0	0	43	0	43	0	0	0	0	0	43	51	0	51	36	0	0	43	0	43	0	0
0	0	0	0	0	0	0	48	48	0	48	0	41	0	0	0	0	0	0	0	0	0	0	48	41	0	46	0	48	0	51	0	0	0	0	0	0	0	0	48	48	0	48	0	41	0	0	0	0	0	0	0	0	0	0	48	41	0	46	0	48	0	51	0
48	0	47	0	48	55	0	53	52	0	48	0	50	0	0	0	47	0	50	0	48	47	0	52	52	0	50	0	43	0	0	0	48	0	47	0	48	55	0	53	52	0	48	0	50	0	0	0	47	0	50	0	48	47	0	52	52	0	50	0	43	0	0	0
48	48	0	50	46	0	42	0	0	53	43	47	50	0	48	0	0	0	52	0	52	0	53	0	53	53	53	50	52	48	48	0	48	48	0	50	46	0	42	0	0	53	43	47	50	0	48	0	0	0	52	0	52	0	53	0	53	53	53	50	52	48	48	0
48	0	50	0	0	0	0	0	48	0	50	0	0	0	0	0	48	0	50	0	0	0	0	50	55	0	56	0	57	0	0	0	48	0	50	0	0	0	0	0	48	0	50	0	0	0	0	0	48	0	50	0	0	0	0	50	55	0	56	0	57	0	0	0
0	0	0	0	0	0	48	0	51	0	0	0	49	50	0	49	54	0	58	0	0	48	56	0	57	0	60	0	55	0	54	0	0	0	0	0	0	0	48	0	51	0	0	0	49	50	0	49	54	0	58	0	0	48	56	0	57	0	60	0	55	0	54	0
48	0	56	0	52	45	0	57	48	0	54	0	50	0	0	0	49	0	45	0	52	50	0	57	50	0	54	0	50	57	0	0	48	0	56	0	52	45	0	57	48	0	54	0	50	0	0	0	49	0	45	0	52	50	0	57	50	0	54	0	50	57	0	0
48	46	0	0	54	0	54	51	0	0	50	0	0	0	50	48	0	0	43	0	0	0	48	0	48	43	0	0	55	50	0	0	48	46	0	0	54	0	54	51	0	0	50	0	0	0	50	48	0	0	43	0	0	0	48	0	48	43	0	0	55	50	0	0
0	0	0	0	0	0	0	0	48	0	53	0	50	0	48	0	0	0	0	0	0	0	0	0	50	0	53	0	50	0	53	0	0	0	0	0	0	0	0	0	48	0	53	0	50	0	48	0	0	0	0	0	0	0	0	0	50	0	53	0	50	0	53	0
48	0	0	50	52	0	0	0	0	0	50	0	48	0	43	0	50	43	0	43	43	0	50	0	0	0	50	0	47	0	38	0	48	0	0	50	52	0	0	0	0	0	50	0	48	0	43	0	50	43	0	43	43	0	50	0	0	0	50	0	47	0	38	0
0	0	0	0	48	0	54	0	0	0	0	46	48	0	54	0	0	0	0	46	48	0	53	0	0	0	0	46	48	0	43	0	0	0	0	0	48	0	54	0	0	0	0	46	48	0	54	0	0	0	0	46	48	0	53	0	0	0	0	46	48	0	43	0
48	48	0	0	48	0	0	0	0	0	0	48	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	46	0	0	0	0	48	48	0	0	48	0	0	0	0	0	0	48	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	46	0	0	0	0
